_id,id,likes,private,downloads,tags,pipeline_tag,library_name,createdAt,modelId
66d7055acd604edb69ee7bec,openbmb/MiniCPM3-4B,417,False,8256,"['transformers', 'pytorch', 'minicpm3', 'text-generation', 'conversational', 'custom_code', 'zh', 'en', 'arxiv:2404.06395', 'license:apache-2.0', 'autotrain_compatible', 'region:us']",text-generation,transformers,2024-09-03T12:47:22.000Z,openbmb/MiniCPM3-4B
621ffdc136468d709f17df0f,microsoft/trocr-base-handwritten,417,False,291521,"['transformers', 'pytorch', 'safetensors', 'vision-encoder-decoder', 'image-to-text', 'trocr', 'arxiv:2109.10282', 'license:mit', 'endpoints_compatible', 'region:us']",image-to-text,transformers,2022-03-02T23:29:05.000Z,microsoft/trocr-base-handwritten
6690ee4190a83f3e25f11393,ZhengPeng7/BiRefNet,416,False,928059,"['birefnet', 'safetensors', 'image-segmentation', 'background-removal', 'mask-generation', 'Dichotomous Image Segmentation', 'Camouflaged Object Detection', 'Salient Object Detection', 'pytorch_model_hub_mixin', 'model_hub_mixin', 'transformers', 'transformers.js', 'custom_code', 'arxiv:2401.03407', 'license:mit', 'endpoints_compatible', 'region:us']",image-segmentation,birefnet,2024-07-12T08:50:09.000Z,ZhengPeng7/BiRefNet
635e94d3928a42bc95ca210f,nitrosocke/classic-anim-diffusion,414,False,127,"['diffusers', 'stable-diffusion', 'text-to-image', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-10-30T15:14:27.000Z,nitrosocke/classic-anim-diffusion
664a5a83ec6afff56beea1c4,CohereLabs/aya-23-8B,414,False,13759,"['transformers', 'safetensors', 'cohere', 'text-generation', 'conversational', 'en', 'fr', 'de', 'es', 'it', 'pt', 'ja', 'ko', 'zh', 'ar', 'el', 'fa', 'pl', 'id', 'cs', 'he', 'hi', 'nl', 'ro', 'ru', 'tr', 'uk', 'vi', 'arxiv:2405.15032', 'license:cc-by-nc-4.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2024-05-19T20:01:07.000Z,CohereLabs/aya-23-8B
655f1c9c203bce21fe0488f8,Systran/faster-whisper-large-v3,413,False,437907,"['ctranslate2', 'audio', 'automatic-speech-recognition', 'en', 'zh', 'de', 'es', 'ru', 'ko', 'fr', 'ja', 'pt', 'tr', 'pl', 'ca', 'nl', 'ar', 'sv', 'it', 'id', 'hi', 'fi', 'vi', 'he', 'uk', 'el', 'ms', 'cs', 'ro', 'da', 'hu', 'ta', 'no', 'th', 'ur', 'hr', 'bg', 'lt', 'la', 'mi', 'ml', 'cy', 'sk', 'te', 'fa', 'lv', 'bn', 'sr', 'az', 'sl', 'kn', 'et', 'mk', 'br', 'eu', 'is', 'hy', 'ne', 'mn', 'bs', 'kk', 'sq', 'sw', 'gl', 'mr', 'pa', 'si', 'km', 'sn', 'yo', 'so', 'af', 'oc', 'ka', 'be', 'tg', 'sd', 'gu', 'am', 'yi', 'lo', 'uz', 'fo', 'ht', 'ps', 'tk', 'nn', 'mt', 'sa', 'lb', 'my', 'bo', 'tl', 'mg', 'as', 'tt', 'haw', 'ln', 'ha', 'ba', 'jw', 'su', 'yue', 'license:mit', 'region:us']",automatic-speech-recognition,ctranslate2,2023-11-23T09:34:20.000Z,Systran/faster-whisper-large-v3
63c7c6e50e4cbf75aee25713,dcy/AsiaFacemix,412,False,0,"['dataset:Gustavosta/Stable-Diffusion-Prompts', 'license:openrail', 'region:us']",,,2023-01-18T10:16:05.000Z,dcy/AsiaFacemix
621ffdc136468d709f17a32e,dandelin/vilt-b32-finetuned-vqa,412,False,43716,"['transformers', 'pytorch', 'vilt', 'visual-question-answering', 'arxiv:2102.03334', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",visual-question-answering,transformers,2022-03-02T23:29:05.000Z,dandelin/vilt-b32-finetuned-vqa
63314bef9e3604f3f17e5b9e,openai/whisper-small,411,False,1703776,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'whisper', 'automatic-speech-recognition', 'audio', 'hf-asr-leaderboard', 'en', 'zh', 'de', 'es', 'ru', 'ko', 'fr', 'ja', 'pt', 'tr', 'pl', 'ca', 'nl', 'ar', 'sv', 'it', 'id', 'hi', 'fi', 'vi', 'he', 'uk', 'el', 'ms', 'cs', 'ro', 'da', 'hu', 'ta', 'no', 'th', 'ur', 'hr', 'bg', 'lt', 'la', 'mi', 'ml', 'cy', 'sk', 'te', 'fa', 'lv', 'bn', 'sr', 'az', 'sl', 'kn', 'et', 'mk', 'br', 'eu', 'is', 'hy', 'ne', 'mn', 'bs', 'kk', 'sq', 'sw', 'gl', 'mr', 'pa', 'si', 'km', 'sn', 'yo', 'so', 'af', 'oc', 'ka', 'be', 'tg', 'sd', 'gu', 'am', 'yi', 'lo', 'uz', 'fo', 'ht', 'ps', 'tk', 'nn', 'mt', 'sa', 'lb', 'my', 'bo', 'tl', 'mg', 'as', 'tt', 'haw', 'ln', 'ha', 'ba', 'jw', 'su', 'arxiv:2212.04356', 'license:apache-2.0', 'model-index', 'endpoints_compatible', 'region:us']",automatic-speech-recognition,transformers,2022-09-26T06:51:27.000Z,openai/whisper-small
67a68e1f9d0295d4578134d8,nomic-ai/nomic-embed-text-v2-moe,411,False,141119,"['sentence-transformers', 'safetensors', 'nomic_bert', 'sentence-similarity', 'feature-extraction', 'custom_code', 'en', 'es', 'fr', 'de', 'it', 'pt', 'pl', 'nl', 'tr', 'ja', 'vi', 'ru', 'id', 'ar', 'cs', 'ro', 'sv', 'el', 'uk', 'zh', 'hu', 'da', 'no', 'hi', 'fi', 'bg', 'ko', 'sk', 'th', 'he', 'ca', 'lt', 'fa', 'ms', 'sl', 'lv', 'mr', 'bn', 'sq', 'cy', 'be', 'ml', 'kn', 'mk', 'ur', 'fy', 'te', 'eu', 'sw', 'so', 'sd', 'uz', 'co', 'hr', 'gu', 'ce', 'eo', 'jv', 'la', 'zu', 'mn', 'si', 'ga', 'ky', 'tg', 'my', 'km', 'mg', 'pa', 'sn', 'ha', 'ht', 'su', 'gd', 'ny', 'ps', 'ku', 'am', 'ig', 'lo', 'mi', 'nn', 'sm', 'yi', 'st', 'tl', 'xh', 'yo', 'af', 'ta', 'tn', 'ug', 'az', 'ba', 'bs', 'dv', 'et', 'gl', 'gn', 'gv', 'hy', 'arxiv:2502.07972', 'arxiv:2205.13147', 'base_model:nomic-ai/nomic-embed-text-v2-moe-unsupervised', 'base_model:finetune:nomic-ai/nomic-embed-text-v2-moe-unsupervised', 'license:apache-2.0', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",sentence-similarity,sentence-transformers,2025-02-07T22:50:07.000Z,nomic-ai/nomic-embed-text-v2-moe
67965e6d9f57883759a839dd,m-a-p/YuE-s1-7B-anneal-en-cot,411,False,7386,"['safetensors', 'llama', 'music', 'art', 'text-generation-inference', 'text-generation', 'en', 'arxiv:2503.08638', 'license:apache-2.0', 'region:us']",text-generation,,2025-01-26T16:10:21.000Z,m-a-p/YuE-s1-7B-anneal-en-cot
66a9c548d7e18f96f668272c,LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct,411,False,74596,"['transformers', 'safetensors', 'exaone', 'text-generation', 'lg-ai', 'conversational', 'custom_code', 'en', 'ko', 'arxiv:2408.03541', 'license:other', 'autotrain_compatible', 'region:us']",text-generation,transformers,2024-07-31T05:02:00.000Z,LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct
6620d4d40e8d8b41b2cfbf74,OpenGVLab/InternVL-Chat-V1-5,411,False,6081,"['transformers', 'tensorboard', 'safetensors', 'internvl_chat', 'feature-extraction', 'internvl', 'custom_code', 'image-text-to-text', 'conversational', 'multilingual', 'arxiv:2312.14238', 'arxiv:2404.16821', 'arxiv:2410.16261', 'arxiv:2412.05271', 'base_model:OpenGVLab/InternViT-6B-448px-V1-5', 'base_model:merge:OpenGVLab/InternViT-6B-448px-V1-5', 'base_model:internlm/internlm2-chat-20b', 'base_model:merge:internlm/internlm2-chat-20b', 'license:mit', 'region:us']",image-text-to-text,transformers,2024-04-18T08:07:48.000Z,OpenGVLab/InternVL-Chat-V1-5
652a50cc2ecb5062d69ad48e,SimianLuo/LCM_Dreamshaper_v7,410,False,48449,"['diffusers', 'onnx', 'safetensors', 'text-to-image', 'en', 'arxiv:2310.04378', 'license:mit', 'diffusers:LatentConsistencyModelPipeline', 'region:us']",text-to-image,diffusers,2023-10-14T08:26:52.000Z,SimianLuo/LCM_Dreamshaper_v7
668c08386feb1daa9556d41d,KwaiVGI/LivePortrait,410,False,1271,"['liveportrait', 'onnx', 'image-to-video', 'arxiv:2407.03168', 'license:mit', 'region:us']",image-to-video,liveportrait,2024-07-08T15:39:36.000Z,KwaiVGI/LivePortrait
64367e147ccfe9f519f1ec85,lmsys/vicuna-13b-delta-v1.1,409,False,2076,"['transformers', 'pytorch', 'llama', 'text-generation', 'arxiv:2302.13971', 'arxiv:2306.05685', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2023-04-12T09:47:00.000Z,lmsys/vicuna-13b-delta-v1.1
6759b5e9a9cfaefaabc087f1,answerdotai/ModernBERT-large,409,False,140143,"['transformers', 'pytorch', 'onnx', 'safetensors', 'modernbert', 'fill-mask', 'masked-lm', 'long-context', 'en', 'arxiv:2412.13663', 'license:apache-2.0', 'autotrain_compatible', 'region:us']",fill-mask,transformers,2024-12-11T15:55:21.000Z,answerdotai/ModernBERT-large
650015a612c1442d9930ad41,BAAI/bge-reranker-large,408,False,472009,"['transformers', 'pytorch', 'onnx', 'safetensors', 'xlm-roberta', 'text-classification', 'mteb', 'feature-extraction', 'en', 'zh', 'arxiv:2401.03462', 'arxiv:2312.15503', 'arxiv:2311.13534', 'arxiv:2310.07554', 'arxiv:2309.07597', 'license:mit', 'model-index', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",feature-extraction,transformers,2023-09-12T07:39:18.000Z,BAAI/bge-reranker-large
684156ab3b8c48d81ba37219,Qwen/Qwen3-Embedding-0.6B-GGUF,408,False,30106,"['gguf', 'arxiv:2506.05176', 'base_model:Qwen/Qwen3-0.6B-Base', 'base_model:quantized:Qwen/Qwen3-0.6B-Base', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",,,2025-06-05T08:34:51.000Z,Qwen/Qwen3-Embedding-0.6B-GGUF
67a5388dfbba9036a1853bc9,Zyphra/Zonos-v0.1-transformer,408,False,50472,"['zonos', 'safetensors', 'text-to-speech', 'license:apache-2.0', 'region:us']",text-to-speech,zonos,2025-02-06T22:32:45.000Z,Zyphra/Zonos-v0.1-transformer
621ffdc136468d709f17e83a,nlptown/bert-base-multilingual-uncased-sentiment,407,False,1492191,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 'bert', 'text-classification', 'en', 'nl', 'de', 'fr', 'it', 'es', 'doi:10.57967/hf/1515', 'license:mit', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-classification,transformers,2022-03-02T23:29:05.000Z,nlptown/bert-base-multilingual-uncased-sentiment
64527abaa0c0a664a241c069,bigcode/starcoderbase,407,False,5793,"['transformers', 'pytorch', 'gpt_bigcode', 'text-generation', 'code', 'dataset:bigcode/the-stack-dedup', 'arxiv:1911.02150', 'arxiv:2205.14135', 'arxiv:2207.14255', 'arxiv:2305.06161', 'license:bigcode-openrail-m', 'model-index', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-05-03T15:16:10.000Z,bigcode/starcoderbase
6669cb02699a4f7e9c5abca4,stabilityai/stable-diffusion-3-medium-diffusers,407,False,104967,"['diffusers', 'safetensors', 'text-to-image', 'stable-diffusion', 'en', 'arxiv:2403.03206', 'license:other', 'diffusers:StableDiffusion3Pipeline', 'region:us']",text-to-image,diffusers,2024-06-12T16:21:22.000Z,stabilityai/stable-diffusion-3-medium-diffusers
661ce26e7c7339263b141d0f,UnfilteredAI/NSFW-gen-v2,406,False,24513,"['diffusers', 'safetensors', 'UnfilteredAI', '3d', 'text-to-image', 'not-for-all-audiences', 'en', 'pt', 'th', 'base_model:OEvortex/PixelGen', 'base_model:finetune:OEvortex/PixelGen', 'license:other', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionXLPipeline', 'region:us']",text-to-image,diffusers,2024-04-15T08:16:46.000Z,UnfilteredAI/NSFW-gen-v2
66dfd7bdc881824349495478,ICTNLP/Llama-3.1-8B-Omni,406,False,403,"['llama-omni', 'safetensors', 'omni_speech2s_llama', 'large language models', 'speech-language models', 'speech interaction', 'speech-to-speech', 'en', 'arxiv:2409.06666', 'base_model:meta-llama/Llama-3.1-8B-Instruct', 'base_model:finetune:meta-llama/Llama-3.1-8B-Instruct', 'license:other', 'region:us']",,llama-omni,2024-09-10T05:23:09.000Z,ICTNLP/Llama-3.1-8B-Omni
66c500e2cda54e9c58db260e,XLabs-AI/flux-ip-adapter,406,False,14575,"['diffusers', 'Stable Diffusion', 'image-generation', 'Flux', 'controlnet', 'text-to-image', 'en', 'license:other', 'region:us']",text-to-image,diffusers,2024-08-20T20:47:30.000Z,XLabs-AI/flux-ip-adapter
67dd8463d7019776f5fc5b23,Qwen/Qwen2.5-VL-32B-Instruct,405,False,449768,"['transformers', 'safetensors', 'qwen2_5_vl', 'image-to-text', 'multimodal', 'image-text-to-text', 'conversational', 'en', 'arxiv:2309.00071', 'arxiv:2502.13923', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2025-03-21T15:23:15.000Z,Qwen/Qwen2.5-VL-32B-Instruct
6406059431ddcb90bdabb0df,thibaud/controlnet-sd21,405,False,15260,"['diffusers', 'art', 'stable diffusion', 'controlnet', 'en', 'dataset:laion/laion-art', 'license:other', 'region:us']",,diffusers,2023-03-06T15:24:04.000Z,thibaud/controlnet-sd21
675acf59df0f8590ef7a2e54,PowerInfer/SmallThinker-3B-Preview,405,False,42394,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'conversational', 'en', 'dataset:PowerInfer/QWQ-LONGCOT-500K', 'dataset:PowerInfer/LONGCOT-Refine-500K', 'base_model:Qwen/Qwen2.5-3B-Instruct', 'base_model:finetune:Qwen/Qwen2.5-3B-Instruct', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-12-12T11:56:09.000Z,PowerInfer/SmallThinker-3B-Preview
6668c00ac4ef4175fb0e5a61,alvdansen/littletinies,405,False,63,"['diffusers', 'text-to-image', 'stable-diffusion', 'lora', 'template:sd-lora', 'base_model:stabilityai/stable-diffusion-xl-base-1.0', 'base_model:adapter:stabilityai/stable-diffusion-xl-base-1.0', 'doi:10.57967/hf/2666', 'license:creativeml-openrail-m', 'region:us']",text-to-image,diffusers,2024-06-11T21:22:18.000Z,alvdansen/littletinies
621ffdc136468d709f17e2c1,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis,404,False,220475,"['transformers', 'pytorch', 'tensorboard', 'safetensors', 'roberta', 'text-classification', 'generated_from_trainer', 'financial', 'stocks', 'sentiment', 'dataset:financial_phrasebank', 'license:apache-2.0', 'model-index', 'autotrain_compatible', 'endpoints_compatible', 'region:us']",text-classification,transformers,2022-03-02T23:29:05.000Z,mrm8488/distilroberta-finetuned-financial-news-sentiment-analysis
661de44bc08793311515237d,alpindale/WizardLM-2-8x22B,403,False,12353,"['transformers', 'safetensors', 'mixtral', 'text-generation', 'conversational', 'arxiv:2304.12244', 'arxiv:2306.08568', 'arxiv:2308.09583', 'license:apache-2.0', 'model-index', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-04-16T02:36:59.000Z,alpindale/WizardLM-2-8x22B
66c39173a15b4eed7f75d996,city96/t5-v1_1-xxl-encoder-gguf,402,False,53618,"['gguf', 'en', 'base_model:google/t5-v1_1-xxl', 'base_model:quantized:google/t5-v1_1-xxl', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",,gguf,2024-08-19T18:39:47.000Z,city96/t5-v1_1-xxl-encoder-gguf
64b16af09d8076d50332f9b3,meta-llama/Llama-2-70b-chat,401,False,0,"['facebook', 'meta', 'pytorch', 'llama', 'llama-2', 'text-generation', 'en', 'arxiv:2307.09288', 'license:llama2', 'region:us']",text-generation,,2023-07-14T15:34:08.000Z,meta-llama/Llama-2-70b-chat
67ba91ad7446c0c46041de5e,microsoft/Magma-8B,401,False,2402,"['transformers', 'safetensors', 'magma', 'text-generation', 'image-text-to-text', 'conversational', 'custom_code', 'arxiv:2502.13130', 'arxiv:2310.11441', 'license:mit', 'autotrain_compatible', 'region:us']",image-text-to-text,transformers,2025-02-23T03:10:37.000Z,microsoft/Magma-8B
6373edd22d4eccfa6f939d62,eimiss/EimisAnimeDiffusion_1.0v,400,False,248,"['diffusers', 'safetensors', 'stable-diffusion', 'text-to-image', 'image-to-image', 'en', 'license:creativeml-openrail-m', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-11-15T19:51:46.000Z,eimiss/EimisAnimeDiffusion_1.0v
638001b09b75fb485a54c0a5,nitrosocke/Future-Diffusion,400,False,107,"['diffusers', 'stable-diffusion', 'text-to-image', 'en', 'license:openrail++', 'autotrain_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2022-11-24T23:43:44.000Z,nitrosocke/Future-Diffusion
621ffdc136468d709f179a12,bigscience/T0pp,400,False,5582,"['transformers', 'pytorch', 'safetensors', 't5', 'text2text-generation', 'en', 'dataset:bigscience/P3', 'arxiv:2110.08207', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2022-03-02T23:29:05.000Z,bigscience/T0pp
621ffdc136468d709f1802ed,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,400,False,3796646,"['sentence-transformers', 'pytorch', 'tf', 'onnx', 'safetensors', 'openvino', 'xlm-roberta', 'feature-extraction', 'sentence-similarity', 'transformers', 'multilingual', 'ar', 'bg', 'ca', 'cs', 'da', 'de', 'el', 'en', 'es', 'et', 'fa', 'fi', 'fr', 'gl', 'gu', 'he', 'hi', 'hr', 'hu', 'hy', 'id', 'it', 'ja', 'ka', 'ko', 'ku', 'lt', 'lv', 'mk', 'mn', 'mr', 'ms', 'my', 'nb', 'nl', 'pl', 'pt', 'ro', 'ru', 'sk', 'sl', 'sq', 'sr', 'sv', 'th', 'tr', 'uk', 'ur', 'vi', 'arxiv:1908.10084', 'license:apache-2.0', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",sentence-similarity,sentence-transformers,2022-03-02T23:29:05.000Z,sentence-transformers/paraphrase-multilingual-mpnet-base-v2
680f884f000db02d8d148b99,JetBrains/Mellum-4b-base,399,False,19447,"['transformers', 'safetensors', 'llama', 'text-generation', 'code', 'dataset:bigcode/the-stack', 'dataset:bigcode/the-stack-v2', 'dataset:bigcode/starcoderdata', 'dataset:bigcode/commitpack', 'license:apache-2.0', 'model-index', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2025-04-28T13:53:19.000Z,JetBrains/Mellum-4b-base
66f9b0767b28c82e56f24bac,enhanceaiteam/Flux-Uncensored-V2,399,False,8822,"['diffusers', 'text-to-image', 'stable-diffusion', 'lora', 'fluxpipeline', 'flux', 'not-for-all-audiences', 'image-to-image', 'base_model:black-forest-labs/FLUX.1-dev', 'base_model:adapter:black-forest-labs/FLUX.1-dev', 'license:creativeml-openrail-m', 'region:us']",image-to-image,diffusers,2024-09-29T19:54:30.000Z,enhanceaiteam/Flux-Uncensored-V2
67050f3793d4b481cb7edd5e,alimama-creative/FLUX.1-dev-Controlnet-Inpainting-Beta,397,False,44807,"['diffusers', 'safetensors', 'ComfyUI', 'Inpainting', 'image-to-image', 'en', 'base_model:black-forest-labs/FLUX.1-dev', 'base_model:finetune:black-forest-labs/FLUX.1-dev', 'license:other', 'region:us']",image-to-image,diffusers,2024-10-08T10:53:43.000Z,alimama-creative/FLUX.1-dev-Controlnet-Inpainting-Beta
63e1291d28f32df66563f006,Salesforce/blip2-opt-2.7b,397,False,918244,"['transformers', 'pytorch', 'safetensors', 'blip-2', 'image-to-text', 'vision', 'image-captioning', 'visual-question-answering', 'image-text-to-text', 'en', 'arxiv:2301.12597', 'license:mit', 'endpoints_compatible', 'region:us']",image-text-to-text,transformers,2023-02-06T16:21:49.000Z,Salesforce/blip2-opt-2.7b
6564c6b00c754d598ceb53da,stabilityai/sd-turbo,395,False,862896,"['diffusers', 'safetensors', 'text-to-image', 'autotrain_compatible', 'diffusers:StableDiffusionPipeline', 'region:us']",text-to-image,diffusers,2023-11-27T16:41:20.000Z,stabilityai/sd-turbo
6422f07959a4ff30c277435a,Kanbara/doll-likeness-series,392,False,0,"['license:creativeml-openrail-m', 'region:us']",,,2023-03-28T13:49:45.000Z,Kanbara/doll-likeness-series
65987af15f7a6d40f7d3eba7,NousResearch/Genstruct-7B,392,False,1610,"['transformers', 'safetensors', 'mistral', 'text-generation', 'Mistral', 'instruct', 'finetune', 'synthetic', 'conversational', 'en', 'arxiv:2310.04484', 'base_model:mistralai/Mistral-7B-v0.1', 'base_model:finetune:mistralai/Mistral-7B-v0.1', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2024-01-05T21:56:01.000Z,NousResearch/Genstruct-7B
621ffdc136468d709f17dec3,microsoft/DialoGPT-medium,391,False,526845,"['transformers', 'pytorch', 'tf', 'jax', 'rust', 'gpt2', 'text-generation', 'conversational', 'arxiv:1911.00536', 'license:mit', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2022-03-02T23:29:05.000Z,microsoft/DialoGPT-medium
64b9102ff5311dd0382c1f6e,georgesung/llama2_7b_chat_uncensored,391,False,2521,"['transformers', 'pytorch', 'tensorboard', 'safetensors', 'llama', 'text-generation', 'dataset:georgesung/wizard_vicuna_70k_unfiltered', 'license:other', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2023-07-20T10:45:03.000Z,georgesung/llama2_7b_chat_uncensored
63526d7c7e4cc3135fd0f17c,google/flan-t5-small,391,False,549664,"['transformers', 'pytorch', 'tf', 'jax', 'safetensors', 't5', 'text2text-generation', 'en', 'fr', 'ro', 'de', 'multilingual', 'dataset:svakulenk0/qrecc', 'dataset:taskmaster2', 'dataset:djaym7/wiki_dialog', 'dataset:deepmind/code_contests', 'dataset:lambada', 'dataset:gsm8k', 'dataset:aqua_rat', 'dataset:esnli', 'dataset:quasc', 'dataset:qed', 'arxiv:2210.11416', 'arxiv:1910.09700', 'license:apache-2.0', 'autotrain_compatible', 'text-generation-inference', 'endpoints_compatible', 'region:us']",text-generation,transformers,2022-10-21T09:59:24.000Z,google/flan-t5-small
6759b5d9d98f3b3f28b54493,CohereLabs/c4ai-command-r7b-12-2024,390,False,6759,"['transformers', 'safetensors', 'cohere2', 'text-generation', 'conversational', 'en', 'fr', 'de', 'es', 'it', 'pt', 'ja', 'ko', 'zh', 'ar', 'el', 'fa', 'pl', 'id', 'cs', 'he', 'hi', 'nl', 'ro', 'ru', 'tr', 'uk', 'vi', 'arxiv:2504.00698', 'license:cc-by-nc-4.0', 'autotrain_compatible', 'region:us']",text-generation,transformers,2024-12-11T15:55:05.000Z,CohereLabs/c4ai-command-r7b-12-2024
66e97ea1ec62bbb7e34464fd,mistralai/Mistral-Small-Instruct-2409,389,False,8130,"['vllm', 'safetensors', 'mistral', 'en', 'fr', 'de', 'es', 'it', 'pt', 'zh', 'ja', 'ru', 'ko', 'license:other', 'region:us']",,vllm,2024-09-17T13:05:37.000Z,mistralai/Mistral-Small-Instruct-2409
66d6964067e7960d053c4f62,enhanceaiteam/Flux-uncensored,389,False,1589,"['diffusers', 'text-to-image', 'stable-diffusion', 'lora', 'fluxpipeline', 'flux', 'not-for-all-audiences', 'base_model:black-forest-labs/FLUX.1-dev', 'base_model:adapter:black-forest-labs/FLUX.1-dev', 'license:creativeml-openrail-m', 'region:us']",text-to-image,diffusers,2024-09-03T04:53:20.000Z,enhanceaiteam/Flux-uncensored
658e776016227c7a2ddaeb50,maidalun1020/bce-embedding-base_v1,388,False,6252,"['sentence-transformers', 'pytorch', 'xlm-roberta', 'feature-extraction', 'sentence-similarity', 'transformers', 'en', 'zh', 'license:apache-2.0', 'autotrain_compatible', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",feature-extraction,sentence-transformers,2023-12-29T07:38:08.000Z,maidalun1020/bce-embedding-base_v1
637e5b5a66a51ca5d9606f40,stabilityai/stable-diffusion-2-depth,387,False,2621,"['diffusers', 'safetensors', 'stable-diffusion', 'arxiv:2112.10752', 'arxiv:2202.00512', 'arxiv:1910.09700', 'license:openrail++', 'diffusers:StableDiffusionDepth2ImgPipeline', 'region:us']",,diffusers,2022-11-23T17:41:46.000Z,stabilityai/stable-diffusion-2-depth
63225b2c2c2436c310fcf157,laion/CLIP-ViT-H-14-laion2B-s32B-b79K,387,False,1299407,"['open_clip', 'pytorch', 'safetensors', 'clip', 'zero-shot-image-classification', 'arxiv:1910.04867', 'license:mit', 'region:us']",zero-shot-image-classification,open_clip,2022-09-14T22:52:28.000Z,laion/CLIP-ViT-H-14-laion2B-s32B-b79K
67e6d1aeee209164a6e68111,ByteDance/MegaTTS3,387,False,469,"['safetensors', 'text-to-speech', 'en', 'zh', 'arxiv:2502.18924', 'arxiv:2408.16532', 'license:apache-2.0', 'region:us']",text-to-speech,,2025-03-28T16:43:26.000Z,ByteDance/MegaTTS3
6842bb73950ad9a7a44e102d,OmniGen2/OmniGen2,386,False,54553,"['diffusers', 'safetensors', 'any-to-any', 'arxiv:2506.18871', 'arxiv:2404.07724', 'license:apache-2.0', 'diffusers:OmniGen2Pipeline', 'region:us']",any-to-any,diffusers,2025-06-06T09:57:07.000Z,OmniGen2/OmniGen2
66ed8d2656d8756266ec3c14,OnomaAIResearch/Illustrious-xl-early-release-v0,385,False,85609,"['diffusers', 'safetensors', 'text-to-image', 'en', 'arxiv:2409.19946', 'base_model:KBlueLeaf/kohaku-xl-beta5', 'base_model:finetune:KBlueLeaf/kohaku-xl-beta5', 'license:other', 'autotrain_compatible', 'endpoints_compatible', 'diffusers:StableDiffusionXLPipeline', 'region:us']",text-to-image,diffusers,2024-09-20T14:56:38.000Z,OnomaAIResearch/Illustrious-xl-early-release-v0
634809aff8823e10755f8e60,stabilityai/sd-vae-ft-mse,385,False,134873,"['diffusers', 'safetensors', 'stable-diffusion', 'stable-diffusion-diffusers', 'license:mit', 'region:us']",,diffusers,2022-10-13T12:50:55.000Z,stabilityai/sd-vae-ft-mse
671898e57d5d9b156d186133,CohereLabs/aya-expanse-8b,385,False,20343,"['transformers', 'safetensors', 'cohere', 'text-generation', 'conversational', 'en', 'fr', 'de', 'es', 'it', 'pt', 'ja', 'ko', 'zh', 'ar', 'el', 'fa', 'pl', 'id', 'cs', 'he', 'hi', 'nl', 'ro', 'ru', 'tr', 'uk', 'vi', 'arxiv:2408.14960', 'arxiv:2407.02552', 'arxiv:2406.18682', 'arxiv:2410.10801', 'arxiv:2412.04261', 'license:cc-by-nc-4.0', 'autotrain_compatible', 'text-generation-inference', 'region:us']",text-generation,transformers,2024-10-23T06:34:13.000Z,CohereLabs/aya-expanse-8b
